"A2A.MI","AMP.MI","ATL.MI","AZM.MI","BGN.MI","BMED.MI","BAMI.MI","BPE.MI","BZU.MI","CPR.MI","CNHI.MI","DIA.MI","ENEL.MI","ENI.MI","EXO.MI","FBK.MI","G.MI","HER.MI","IP.MI","ISP.MI","LDO.MI","MB.MI","MONC.MI","PRY.MI","REC.MI","SPM.MI","SRG.MI","STLA.MI","STM.MI","TIT.MI","TEN.MI","TRN.MI","UCG.MI","UNI.MI","date"
1.413097,21.068697,23.67,15.111291,22.019066,5.247287,1.501652,3.46,16.993803,8.682276,8.09701,103.991531,5.592744,12.573233,58.542038,8.814409,15.588702,3.149912,26.620178,1.576952,10.564853,8.147647,34.467045,16.209335,34.723366,4.122355,4.244641,9.184445,13.857573,0.447116,10.079731,5.337267,9.047226,4.115,"2019-06-17"
1.456714,21.406273,24.059999,15.405121,22.903515,5.359574,1.55412,3.538,17.089193,8.80067,8.479017,106.069382,5.737162,12.832494,59.920425,9.021603,15.895964,3.223473,27.016607,1.613469,10.652893,8.325435,35.518581,16.555855,35.177074,4.275662,4.373842,9.265942,14.286004,0.459384,10.400091,5.483115,9.389273,4.188,"2019-06-18"
1.448272,21.36656,23.959999,15.461089,23.124626,5.402762,1.619252,3.604,16.941338,8.628011,8.657543,103.29892,5.675531,12.892323,59.743202,9.139721,15.987181,3.231018,26.996784,1.642579,10.72626,8.451606,35.645157,16.940872,35.69836,4.296567,4.345834,9.370502,14.601172,0.462889,10.274733,5.490499,9.543283,4.271,"2019-06-19"
1.467032,21.624706,24.34,15.647648,23.529999,5.428674,1.608849,3.6,17.046267,8.845069,8.695936,103.892593,5.693928,13.015608,59.920425,9.244287,15.895964,3.270627,27.056248,1.628455,10.902341,8.424843,36.638279,17.30183,36.007271,4.436932,4.335895,9.48429,14.960663,0.471458,10.553307,5.521884,9.49314,4.244,"2019-06-20"
1.476412,20.949554,23.290001,15.619665,23.769535,5.463224,1.619252,3.661,16.688553,8.845069,8.584597,101.418961,5.732562,13.24042,59.743202,9.482461,16.015987,3.308351,26.976963,1.614847,10.750715,8.489841,36.424072,17.499153,36.094151,4.390144,4.331377,9.4643,14.763683,0.487718,10.664736,5.547731,9.51463,4.238,"2019-06-21"
1.461404,20.75098,23.780001,15.764247,23.382587,5.588468,1.598898,3.621,16.61224,9.076924,8.574999,102.210518,5.726123,13.164274,60.129921,9.488271,16.025589,3.285053,26.739105,1.614674,11.039292,8.505134,36.32671,17.242826,34.955048,4.334396,4.307015,9.473525,14.743984,0.477105,10.502236,5.551993,9.357038,4.285,"2019-06-24"
1.440299,20.631836,23.76,15.587015,23.47472,5.510731,1.594827,3.538,16.850718,8.81547,8.555802,100.924232,5.704048,13.089941,59.832443,9.435988,15.953574,3.263696,26.382322,1.609162,11.063748,8.461164,35.664631,17.375919,35.418411,4.244802,4.27633,9.313609,14.645494,0.473211,10.386164,5.510307,9.194073,4.28,"2019-06-25"
1.43514,20.254545,22.719999,15.479744,23.824814,5.515049,1.612919,3.619,17.2132,8.519483,8.561562,100.429504,5.588145,13.151584,59.534969,9.356596,15.900764,3.267579,26.382322,1.617258,11.005054,8.633217,35.382275,17.252686,35.051586,4.331409,4.212172,9.328985,14.916342,0.462792,10.697238,5.415562,9.430461,4.335,"2019-06-26"
1.420132,20.075829,22.66,15.764247,23.493147,5.58415,1.633273,3.64,17.141655,8.465219,8.62299,100.825287,5.596423,13.11351,60.88353,9.294633,15.852755,3.228749,26.342678,1.617947,10.814301,8.690568,36.161186,17.647032,34.848858,4.38218,4.148943,9.392029,15.162568,0.467076,10.650808,5.351137,9.62566,4.267,"2019-06-27"
1.431388,20.413404,22.91,15.792232,23.327311,5.592787,1.619252,3.583,17.022419,8.49975,8.655622,101.02317,5.647935,13.24042,61.081844,9.497952,15.900764,3.265637,26.818392,1.620875,10.902341,8.665716,36.609066,17.893499,35.389454,4.355302,4.064327,9.430471,15.364473,0.467563,10.687952,5.30566,9.693712,4.283,"2019-06-28"
1.429043,20.453119,22.17,15.848199,23.493147,5.597106,1.602969,3.564,17.074883,8.603346,8.77656,101.814735,5.635057,13.271242,61.557812,9.546361,15.967977,3.248164,27.373392,1.608473,11.039292,8.554837,36.998524,18.031523,35.514946,4.458834,4.0448,9.493515,16.009584,0.470095,10.957239,5.275341,9.548655,4.343,"2019-07-01"
1.460466,20.453119,23.01,15.866855,23.585278,5.627337,1.59935,3.637,17.09873,8.726674,8.780399,101.517899,5.758319,13.142519,62.073433,9.594771,16.097603,3.325825,27.393213,1.623459,10.946361,8.652334,36.920631,18.041378,35.901081,4.337383,4.151732,9.458148,15.856924,0.465713,10.70188,5.461039,9.446578,4.375,"2019-07-02"
1.479695,20.889982,23.58,16.039421,24.21176,5.756899,1.704285,3.779,17.313358,8.909198,9.016515,104.189423,5.894457,13.205974,63.402161,10.04498,16.385662,3.424842,27.313927,1.705967,11.28874,8.877914,37.485348,18.031523,36.28722,4.310504,4.238207,9.724165,15.763359,0.479247,10.725095,5.561468,9.97308,4.44,"2019-07-03"
1.48204,20.731121,23.719999,16.281948,24.267036,5.804406,1.759919,3.889,17.828468,8.73654,9.108656,102.903137,5.930332,13.276681,63.858295,10.364483,16.419268,3.420959,28.304998,1.744896,11.215374,9.05379,37.592449,18.11532,36.422367,4.294577,4.211242,9.75338,15.896317,0.485089,10.836525,5.536835,10.467346,4.517,"2019-07-04"
1.476881,20.433262,23.379999,16.272621,24.285463,5.743944,1.769417,3.897,18.028786,8.682276,9.060665,101.913681,5.887099,13.189657,63.223675,10.349959,16.33765,3.391836,27.274286,1.750063,11.215374,9.009821,37.495083,18.18433,36.28722,4.373221,4.147083,9.716475,15.512208,0.483239,10.831882,5.45725,10.34199,4.511,"2019-07-05"
1.482978,20.274403,23.27,16.039421,24.30389,5.735306,1.724639,3.862,17.933395,8.706942,9.158567,102.804192,5.896297,13.283933,63.362503,9.977207,16.43367,3.378246,27.016607,1.737575,11.132224,8.92953,37.504822,18.204048,36.924347,4.446887,4.187066,9.668809,15.428492,0.479734,11.073313,5.466724,10.159325,4.486,"2019-07-08"
1.497986,20.274403,23.42,16.370564,24.30389,5.6878,1.708356,3.83,17.742617,8.672409,8.862944,101.71579,5.895377,13.189657,62.727882,9.788409,16.48168,3.389895,26.342678,1.728101,11.088204,8.900855,37.241936,17.844206,36.412716,4.303536,4.228909,9.562709,15.270906,0.47915,10.966526,5.508412,10.19156,4.491,"2019-07-09"
1.505959,20.333975,23.719999,16.258629,24.267036,5.743944,1.722377,3.846,17.923861,8.642811,8.83223,101.616837,5.911016,13.331072,63.303005,9.986888,16.524887,3.407368,26.263391,1.749202,11.24472,8.984969,37.319828,18.095602,36.683014,4.449874,4.27726,9.55656,15.467888,0.481876,11.13367,5.487568,10.264983,4.583,"2019-07-10"
1.507366,20.512691,24.33,16.393885,24.635557,5.778494,1.725996,3.814,17.852314,8.618144,8.701694,102.111565,5.988284,13.416283,62.688221,9.938479,16.520088,3.405427,25.807501,1.770303,11.186028,8.969676,37.047203,18.465302,37.18499,4.45286,4.328402,9.48429,15.418641,0.482363,11.337957,5.514096,10.383178,4.615,"2019-07-11"
1.508304,20.512691,24.700001,16.342581,24.506577,5.769856,1.73459,3.831,17.919088,8.563882,8.814953,101.616837,5.934012,13.439853,62.727882,9.870706,16.452875,3.405427,25.906607,1.766427,11.401237,8.977323,37.465874,18.420938,37.165684,4.520554,4.299577,9.665733,15.595924,0.488108,11.286885,5.459145,10.333035,4.605,"2019-07-12"
1.516277,21.108414,24.66,16.529139,24.506577,5.813043,1.694787,3.804,18.152796,8.563882,8.893658,101.913681,5.971726,13.336511,63.065022,9.696432,16.486481,3.444257,26.303036,1.764274,11.327869,8.910413,36.988789,18.519526,37.937958,4.456842,4.339559,9.664194,15.512208,0.489374,11.161527,5.459145,10.241702,4.616,"2019-07-15"
1.508304,21.088556,24.08,16.463844,24.856668,5.838956,1.738208,3.858,18.314959,8.544148,8.964684,100.726341,5.934012,13.294811,62.807209,9.899752,16.48168,3.424842,26.560713,1.775901,11.411018,9.005998,37.485348,18.820215,37.966919,4.549424,4.318173,9.364352,15.659944,0.490153,11.156884,5.436406,10.508535,4.634,"2019-07-16"
1.511587,21.028984,24.1,16.142031,24.709261,5.782812,1.710617,3.796,18.357885,8.465219,8.849506,100.825287,5.991043,13.066372,62.450237,9.678036,16.385662,3.419018,26.283215,1.759537,11.303414,8.958205,37.086151,18.977955,37.851078,4.425982,4.325612,9.370502,15.64517,0.491613,10.729737,5.466724,10.372433,4.606,"2019-07-17"
1.533161,21.525419,23.83,16.025431,24.76454,5.782812,1.703833,3.83,18.286343,8.529349,8.788077,101.418961,6.033356,12.963031,62.410572,9.715795,16.400063,3.444257,25.966072,1.765566,11.24472,8.981146,37.183517,18.445585,38.275829,4.344351,4.374894,9.384342,15.709188,0.492782,10.544022,5.527361,10.433322,4.619,"2019-07-18"
1.496579,21.028984,23.379999,15.768912,24.285463,5.718031,1.60116,3.748,18.21003,8.42082,8.77656,100.231613,5.784075,12.890511,61.637135,9.405005,16.227228,3.325825,25.708393,1.729393,11.058857,8.793799,37.202988,18.435728,38.246864,4.234847,4.201014,9.230576,16.06868,0.478176,10.353662,5.29808,10.051876,4.527,"2019-07-19"
1.500331,21.505562,23.58,16.058079,24.414446,5.696437,1.583972,3.76,18.157564,8.445487,8.83031,101.616837,5.901675,12.977534,61.974277,9.416624,16.27524,3.360772,25.68857,1.732407,11.039292,8.835857,37.641129,18.534313,38.391666,4.27168,4.262383,9.233651,16.393698,0.477592,10.492949,5.334083,10.01785,4.719,"2019-07-22"
1.518153,21.227556,23.75,16.160686,24.598707,5.692119,1.590757,3.74,18.286343,8.406022,9.060665,100.924232,5.902617,13.044617,62.866707,9.621881,16.256035,3.343298,25.847141,1.752647,11.381672,8.933353,37.621655,19.618767,38.546124,4.379194,4.270751,9.518118,16.733482,0.482655,10.571879,5.341662,10.282892,4.687,"2019-07-23"
1.52425,21.028984,23.780001,16.142031,24.727688,5.726668,1.597993,3.645,18.267263,8.494818,9.24495,100.330559,5.955301,13.066372,64.354088,9.696432,16.318447,3.349123,26.24357,1.752647,11.445256,8.893208,37.923485,19.672991,38.990177,4.479739,4.314454,9.698025,17.324429,0.485284,10.887596,5.370086,10.250657,4.711,"2019-07-24"
1.51956,20.83041,23.360001,16.137365,24.635557,5.692119,1.590304,3.615,18.071712,8.425755,9.087542,99.934776,5.877215,13.008356,63.144352,9.432115,16.208025,3.327766,25.787678,1.739728,11.357216,8.898943,37.991642,19.692709,38.710228,4.558383,4.315384,9.54272,16.831978,0.483824,10.794738,5.345452,10.243493,4.715,"2019-07-25"
1.506897,20.929697,23.700001,16.11871,24.727688,5.700756,1.564975,3.577,18.291109,8.415888,9.026113,100.825287,5.842405,12.997478,63.461658,9.180386,16.236832,3.323883,25.807501,1.731116,11.430584,8.91806,37.962433,19.273714,38.797108,4.594221,4.217751,9.493515,17.152071,0.503395,10.520807,5.290501,10.166489,4.729,"2019-07-26"
1.51018,20.929697,23.700001,16.016102,24.561853,5.700756,1.537837,3.528,18.229107,8.336957,8.93973,101.320015,5.876274,12.915892,63.421993,9.027411,16.27524,3.329708,25.629107,1.714924,11.190917,8.898943,37.592449,18.637831,38.74884,4.443901,4.240067,9.401256,16.831978,0.510211,10.390806,5.337872,9.881748,4.667,"2019-07-29"
1.479226,20.989267,23.17,15.587015,24.119629,5.571193,1.514317,3.39,17.48983,8.391222,8.753525,100.231613,5.803832,12.77629,61.359493,8.597535,16.044792,3.252047,24.975,1.693221,10.828974,8.686745,36.618805,18.248411,38.410976,4.361275,4.134065,8.995313,16.472488,0.492489,10.274733,5.248813,9.562982,4.61,"2019-07-30"
1.48204,22.121141,23.26,15.810888,24.285463,5.58415,1.526981,3.369,17.551836,8.307359,8.805355,103.892593,5.832056,12.876006,62.430405,8.705972,16.169619,3.271462,25.252499,1.688398,10.799627,8.654246,36.190395,18.406151,39.125324,4.471775,4.127557,9.25364,16.457714,0.497163,10.571879,5.214705,9.541492,4.637,"2019-07-31"
1.484854,22.021854,23.51,15.941479,24.506577,5.800087,1.534671,3.459,17.227507,8.277761,8.974282,106.860947,5.870629,12.778104,63.382328,8.839582,16.184021,3.333591,25.292143,1.722503,10.868102,8.667627,36.638279,19.056824,39.144634,4.434941,4.197294,9.282856,16.679317,0.499013,10.14009,5.30566,9.555819,4.715,"2019-08-01"
1.506428,22.021854,22.799999,15.559032,24.322317,5.752581,1.514317,3.406,16.755327,8.208696,8.367679,105.178879,5.831115,12.400996,60.724876,8.628516,15.953574,3.302526,24.776785,1.68168,10.481704,8.507045,35.304379,18.64769,38.237217,4.259734,4.16382,9.003002,15.56638,0.486453,9.894015,5.328398,9.310475,4.606,"2019-08-02"
1.495172,21.247414,22.52,15.265202,24.156481,5.674843,1.530148,3.458,16.817329,8.021239,8.016386,102.804192,5.761496,12.219695,59.376316,8.42907,15.785542,3.283111,25.886786,1.694771,10.198017,8.445871,33.503139,18.480091,37.484249,4.118373,4.136855,8.973785,14.896645,0.47545,9.722229,5.277236,9.280032,4.513,"2019-08-05"
1.501269,20.810551,22.450001,15.293186,24.340742,5.657569,1.531957,3.41,17.194122,7.84858,7.822503,103.793648,5.770904,12.132671,58.821026,8.618835,15.68472,3.296702,24.756964,1.67479,10.026828,8.371315,33.21104,18.361786,37.58078,4.134301,4.088503,9.044518,14.788306,0.470679,9.494726,5.22797,9.201237,4.437,"2019-08-06"
1.502207,21.386417,22.700001,15.283857,24.469725,5.674843,1.604326,3.475,17.456444,7.843647,7.805226,105.178879,5.770904,11.960436,58.662369,8.624644,15.660716,3.329708,24.578569,1.644991,10.105085,8.277642,33.181839,18.440657,38.324097,3.991945,4.121978,8.995313,14.867097,0.468926,9.415797,5.205231,8.746367,4.41,"2019-08-07"
1.50549,21.823278,23.459999,15.545041,24.948799,5.726668,1.636892,3.441,18.105101,7.888045,7.98759,106.564102,5.776548,12.177996,59.534969,9.025475,15.78074,3.321941,25.41107,1.675479,10.202909,8.346463,33.600498,18.889225,38.507511,4.113396,4.180557,9.110638,15.462962,0.475937,9.587584,5.222285,8.871726,4.486,"2019-08-08"
1.456245,21.942425,24.15,14.971371,24.0275,5.407081,1.487631,3.2,17.451675,7.725252,7.766834,105.37677,5.678705,11.958623,58.226074,8.659499,15.353455,3.271462,24.717321,1.614674,9.762706,8.124706,34.369682,18.243483,37.822117,4.08154,4.052239,8.923042,15.443265,0.448089,9.397225,5.038481,8.416857,4.323,"2019-08-09"
1.446396,22.001995,23.889999,14.691532,23.916943,5.411399,1.466373,3.132,17.566145,7.952176,7.713084,104.783096,5.705047,11.938679,58.32523,8.463924,15.401465,3.29476,24.55875,1.581258,9.684447,8.109413,34.213898,18.25827,37.51321,3.98199,4.082924,8.918431,15.467888,0.444195,9.09265,5.038481,8.295081,4.291,"2019-08-12"
1.476881,22.101284,23.83,14.775484,24.138056,5.420037,1.52472,3.168,17.780771,7.818982,7.822503,104.585197,5.718218,12.165305,58.88052,8.667244,15.487881,3.331649,24.895714,1.625354,9.958352,8.15147,34.145744,18.159683,37.18499,4.091495,4.170329,9.053745,15.960336,0.439034,9.243082,5.148385,8.548482,4.403,"2019-08-13"
1.451086,21.862995,22.860001,14.271774,24.193333,5.329343,1.465016,3.012,17.456444,7.680854,7.509603,103.002075,5.653302,11.877037,57.373306,8.243176,15.286242,3.273403,24.1425,1.589526,9.596408,7.962212,33.249989,17.430141,36.876083,3.904341,4.078275,8.73545,15.246284,0.430174,8.762076,5.034692,8.22882,4.242,"2019-08-14"
1.470315,22.140997,22.92,14.546949,23.769535,5.441631,1.524268,3.078,17.561375,7.735118,7.636298,104.882042,5.912965,11.820833,56.679195,8.38066,15.343853,3.364655,24.28125,1.620875,9.875202,8.132354,32.967632,17.474506,37.455288,4.003891,4.172189,8.498649,15.56638,0.433387,8.806649,5.14649,8.534156,4.313,"2019-08-16"
1.493765,22.716862,23.790001,14.775484,24.248611,5.575512,1.557738,3.109,17.838009,7.883111,8.062457,107.157784,5.982585,12.032955,58.067417,8.537507,15.53109,3.395719,24.915535,1.648608,9.953461,8.220291,33.52261,18.100533,37.70628,4.119369,4.220541,8.657029,16.034206,0.444487,9.140938,5.224179,8.741891,4.419,"2019-08-19"
1.47266,23.372158,23.08,14.850107,24.340742,5.579831,1.517935,3.01,17.322897,7.823914,7.983752,106.959892,5.866866,11.91511,57.928593,8.473606,15.574299,3.38407,24.717321,1.639306,9.76075,8.195439,33.454456,18.282917,37.300831,4.036742,4.160101,8.577069,16.024359,0.435432,8.955221,5.184387,8.545795,4.459,"2019-08-20"
1.483447,23.451588,23.48,15.302514,24.893522,5.705074,1.536932,3.062,17.79985,8.144567,8.294732,108.641968,5.944012,12.10185,60.288574,8.829901,15.723128,3.393778,25.529999,1.655842,10.08063,8.319699,34.525463,19.130764,38.468895,4.143261,4.194505,8.863075,16.211487,0.444292,9.062937,5.258287,8.625488,4.586,"2019-08-21"
1.479695,23.411871,23.16,15.237217,24.30389,5.692119,1.570403,3.074,17.747387,8.188965,8.269777,107.850403,5.912024,12.067403,59.574635,8.957702,15.670318,3.405427,25.450714,1.672378,9.90944,8.382786,33.785496,18.904013,38.140678,4.166157,4.192645,8.873837,16.0933,0.4477,9.181795,5.277236,8.734728,4.573,"2019-08-22"
1.466563,22.975008,22.73,14.88742,24.285463,5.597106,1.571307,3.048,17.6043,8.05577,7.991431,104.684151,5.854635,11.913297,58.384727,8.690481,15.521489,3.395719,24.856071,1.639134,9.776402,8.287201,33.512875,18.489948,38.594391,4.078554,4.118258,8.68163,15.374322,0.440689,9.040651,5.282921,8.464314,4.528,"2019-08-23"
1.459997,23.133867,22.77,15.073978,24.432873,5.644612,1.593923,3.069,17.81893,8.114967,8.016386,105.871498,5.955301,11.982191,58.959846,8.858946,15.540692,3.426784,24.756964,1.670828,9.816508,8.390431,33.347355,18.460373,38.517166,4.106427,4.118258,8.801568,15.497435,0.447116,9.161366,5.277236,8.586985,4.525,"2019-08-26"
1.497517,23.411871,22.790001,15.008683,24.690836,5.692119,1.64639,3.208,18.128946,8.346824,8.033662,106.564102,6.114298,12.058337,59.574635,9.064203,15.77594,3.510269,25.034464,1.67789,10.090412,8.419107,33.308407,18.785709,39.550076,4.210955,4.242857,8.918431,15.536832,0.454126,9.222653,5.428827,8.702493,4.572,"2019-08-27"
1.500331,22.836006,22.280001,14.72418,24.617132,5.696437,1.661768,3.186,17.632917,8.336957,8.121965,105.37677,6.116179,12.147175,59.356483,9.03322,15.617507,3.506386,24.816429,1.69546,10.491486,8.491752,33.103943,18.731487,38.546124,4.266702,4.236348,8.946108,15.374322,0.460066,9.327582,5.419352,8.855608,4.515,"2019-08-28"
1.504552,22.816149,22.75,15.18125,24.911947,5.748263,1.712427,3.249,17.995401,8.450418,8.542365,106.465164,6.239425,12.344792,60.189419,9.253967,15.766337,3.551041,25.450714,1.73413,10.94147,8.667627,33.045521,19.594122,38.85503,4.326432,4.33677,9.026066,15.876623,0.47175,9.267223,5.506516,9.111694,4.6,"2019-08-29"
1.499862,23.193439,22.17,14.94805,24.893522,5.683481,1.654984,3.223,18.205257,8.410954,8.974282,106.564102,6.203674,12.400996,60.982689,9.079694,15.814346,3.521918,25.708393,1.716647,10.887668,8.612189,33.191574,19.623697,38.478554,4.304531,4.27633,9.101412,15.866776,0.471653,9.205937,5.409878,9.007828,4.57,"2019-08-30"
1.498924,23.491301,22.700001,15.190578,25.243616,5.700756,1.642771,3.23,18.353115,8.509617,9.033791,108.543015,6.284584,12.430005,61.319828,9.135849,15.847953,3.516093,25.629107,1.725518,11.034401,8.667627,33.405773,19.579334,39.192898,4.325437,4.291208,9.104486,15.797831,0.473211,9.155795,5.461039,9.05618,4.563,"2019-09-02"
1.497517,23.65016,22.690001,15.307178,25.354172,5.705074,1.639153,3.284,18.243416,8.529349,8.720891,108.345131,6.285524,12.33029,61.101677,9.01192,15.886361,3.518035,25.748035,1.722934,10.794736,8.717332,32.8508,19.796225,39.057755,4.220909,4.281909,9.184445,15.591002,0.475839,8.92365,5.489462,9.063343,4.567,"2019-09-03"
1.52894,23.709732,24.030001,15.694288,25.759542,5.795769,1.686193,3.317,18.462814,8.59348,8.98772,107.751457,6.33915,12.391932,61.736294,9.271396,16.164816,3.552983,26.203928,1.746188,11.005054,8.853063,34.136009,20.387745,39.115673,4.313491,4.314454,9.395104,16.063753,0.479637,9.087081,5.517886,9.249589,4.617,"2019-09-04"
1.550045,22.935293,24.299999,15.815551,25.943802,5.821681,1.71107,3.327,18.429428,8.539215,9.122093,105.871498,6.270472,12.57142,63.402161,9.525062,16.366457,3.518035,26.719284,1.770733,10.975708,9.027027,34.914925,19.894812,38.555775,4.394126,4.310735,9.670346,17.0585,0.478858,9.32294,5.489462,9.571936,4.584,"2019-09-05"
1.544417,23.114012,24.639999,15.745591,25.962229,5.821681,1.702928,3.343,18.548666,8.539215,9.147049,105.079926,6.228135,12.482583,63.97728,9.43986,16.424068,3.527743,27.036428,1.780207,11.063748,9.048055,35.012287,19.953962,38.575085,4.386162,4.267962,9.690335,17.152071,0.483532,9.27651,5.406088,9.520002,4.589,"2019-09-06"
1.529409,22.200571,24.15,15.913494,26.201769,5.92965,1.745897,3.456,18.729908,8.361624,9.14513,103.199974,6.157575,12.620371,64.215271,9.559916,16.515287,3.424842,27.670713,1.80992,11.161571,9.093936,34.554676,19.884953,36.895386,4.484716,4.191715,9.77952,17.383522,0.486647,9.550441,5.345452,9.793998,4.638,"2019-09-09"
1.517684,21.28713,24.120001,15.531048,25.943802,5.942606,1.738208,3.495,18.925457,8.277761,9.256468,99.934776,6.10583,12.783543,63.124519,9.211368,16.491282,3.411251,27.373392,1.828868,11.239829,9.160845,34.350208,20.032833,36.895386,4.547432,4.147083,9.659583,17.137297,0.490542,9.66187,5.252603,9.756391,4.746,"2019-09-10"
